| 참고문헌 | 상태 | HTTP | GitHub 미러 | URL |
  - ref-773: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-774: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-775: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-776: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-777: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-778: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-779: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-780: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-792: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-793: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-794: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-795: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-796: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-797: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-798: GET HTTP 403 네트워크 정책 거부(not enabled for this session)
  - ref-799: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-800: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-801: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-802: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-803: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-804: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-805: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-806: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-807: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-808: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-809: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
  - ref-810: HEAD 프록시 CONNECT 거부(Tunnel connection failed: 403 Forbidden)
[check_urls] 799건: 열림 0 · 없음 0 · 정책 차단 797 · 오류 2 · 미러 열림 145 (확인 시각 2026-09-25T23:58:18+09:00)
[check_urls] 정책 차단 797건은 이 실행 환경의 네트워크 정책이 막은 것이다(파일 결함 아님). 원문은 GitHub 미러(미러 열림)나 inbox/sources/ 로 연다.
[check_urls] 저장: runs/2026-09-25-87/url_check.json
